53563.43560 18.52 0.15 0
53563.44158 18.42 0.14 0
53563.44757 18.30 0.13 0
53563.45353 18.20 0.13 0
53627.25573 18.37 0.15 0
53627.26225 18.92 0.19 0
53627.26883 18.48 0.16 0
53627.27530 18.41 0.15 0
53636.30152 18.58 0.15 0
53636.31277 18.51 0.15 0
53636.32401 18.39 0.14 0
53636.33525 18.15 0.13 0
53650.28136 18.58 0.15 0
53650.29538 18.56 0.15 0
53650.30242 18.48 0.15 0
53670.26655 18.23 0.13 0
53671.21765 18.48 0.15 0
53671.22739 18.52 0.15 0
53671.23217 18.35 0.14 0
53703.06730 18.44 0.14 0
53703.07905 18.45 0.14 0
53703.08495 18.54 0.14 0
53727.09412 18.20 0.13 0
53727.10367 18.19 0.13 0
53727.10846 18.29 0.13 0
53729.12690 18.51 0.14 0
53729.13023 18.25 0.13 0
53729.14263 18.31 0.13 0
53729.14880 18.47 0.14 0
53757.08518 18.18 0.12 0
53757.10128 18.47 0.14 0
53757.10929 18.41 0.14 0
53758.08579 18.22 0.13 0
53758.09783 18.56 0.15 0
53758.10379 18.39 0.14 0
53766.08617 18.08 0.12 0
53766.09469 18.25 0.13 0
53766.09891 18.54 0.15 0
53767.08345 18.07 0.12 0
53767.09191 18.43 0.14 0
53767.09614 18.26 0.14 0
53937.41918 18.55 0.16 0
53937.42690 18.35 0.14 0
53937.43459 18.38 0.14 0
53937.44231 18.58 0.16 0
53975.37019 18.42 0.13 0
53975.37825 18.37 0.13 0
53975.38632 18.47 0.13 0
53975.39439 18.40 0.13 0
53990.44659 18.49 0.13 0
53990.45298 18.34 0.13 0
53990.45940 18.33 0.13 0
53990.46585 18.48 0.14 0
54024.22857 18.43 0.13 0
54024.24464 18.31 0.12 0
54024.25267 18.55 0.14 0
54025.19410 18.40 0.13 0
54025.20803 18.38 0.12 0
54025.21501 18.39 0.13 0
54027.17867 18.44 0.13 0
54027.19854 18.45 0.13 0
54027.20849 18.36 0.13 0
54028.27919 18.25 0.12 0
54028.30003 18.38 0.13 0
54028.31042 18.32 0.12 0
54029.19137 18.47 0.13 0
54029.21201 18.39 0.13 0
54029.22226 18.28 0.12 0
54030.27684 18.27 0.12 0
54030.28980 18.35 0.13 0
54030.29626 18.33 0.12 0
54050.19780 18.48 0.13 0
54050.21775 18.29 0.12 0
54050.22746 18.37 0.13 0
54052.15956 18.36 0.13 0
54052.17154 18.27 0.12 0
54052.17754 18.32 0.12 0
54056.19065 18.37 0.13 0
54056.20475 18.37 0.13 0
54056.21184 18.38 0.13 0
54080.19631 18.40 0.13 0
54080.20292 18.46 0.13 0
54080.20957 18.61 0.14 0
54080.21617 18.37 0.13 0
54127.08554 18.58 0.15 0
54127.10197 18.22 0.13 0
54127.11017 19.06 0.19 0
54264.45404 18.35 0.19 0
54264.45704 18.22 0.18 0
54345.47860 18.50 0.14 0
54345.48502 18.27 0.13 0
54345.48823 18.40 0.13 0
54377.29316 18.36 0.13 0
54377.30984 18.43 0.13 0
54377.31814 18.37 0.13 0
54393.19373 18.36 0.13 0
54393.20351 18.54 0.14 0
54393.20842 18.48 0.13 0
54404.19816 18.36 0.13 0
54404.21119 18.34 0.13 0
54404.22182 18.41 0.13 0
54411.20799 18.48 0.14 0
54411.22517 18.59 0.14 0
54411.23376 18.47 0.13 0
54416.16880 18.24 0.12 0
54416.18311 18.36 0.13 0
54416.19026 18.33 0.13 0
54421.25718 18.43 0.13 0
54421.27566 18.48 0.14 0
54421.28484 18.43 0.13 0
54439.16966 18.51 0.14 0
54439.18271 18.56 0.14 0
54439.18924 18.49 0.13 0
54449.08364 18.34 0.13 0
54449.09457 18.41 0.13 0
54449.10002 18.23 0.12 0
54477.08947 18.42 0.13 0
54477.10016 18.24 0.12 0
54477.10549 18.18 0.12 0
54729.38035 18.47 0.13 0
54729.39508 18.21 0.12 0
54729.40245 18.37 0.13 0
54738.32196 18.36 0.12 0
54738.33507 18.30 0.12 0
54738.34170 18.43 0.13 0
54747.28117 18.39 0.13 0
54747.29567 18.45 0.13 0
54747.30303 18.52 0.13 0
54768.34991 18.36 0.13 0
54768.36100 18.29 0.12 0
54768.36660 18.47 0.13 0
54778.23690 18.48 0.13 0
54778.26364 18.30 0.12 0
54778.27716 18.46 0.13 0
54789.11942 18.45 0.13 0
54789.13505 18.64 0.14 0
54789.14291 18.30 0.12 0
55042.35016 18.38 0.17 0
55042.36007 18.25 0.16 0
55042.36497 18.37 0.16 0
55043.40831 18.48 0.17 0
55043.42103 18.49 0.17 0
55043.42746 18.43 0.16 0
55072.39642 18.38 0.16 0
55072.41009 18.42 0.16 0
55072.41670 18.53 0.17 0
55073.32286 18.52 0.18 0
55073.33067 18.35 0.17 0
55073.33446 18.43 0.18 0
55084.41182 18.41 0.16 0
55084.42356 18.12 0.14 0
