53481.47381 16.20 0.07 0
53481.47775 16.27 0.07 0
53481.48163 16.31 0.08 0
53481.48552 16.31 0.07 0
53494.44115 16.23 0.07 0
53494.44548 16.26 0.07 0
53494.44978 16.34 0.07 0
53494.45409 16.29 0.07 0
53505.42058 16.27 0.07 0
53505.42900 16.21 0.07 0
53505.43746 16.22 0.07 0
53505.44593 16.40 0.07 0
53524.43654 16.29 0.07 0
53524.44970 16.30 0.07 0
53524.45636 16.28 0.07 0
53530.40543 16.25 0.07 0
53530.40974 16.40 0.07 0
53530.41404 16.32 0.07 0
53530.41834 16.44 0.07 0
53551.37015 16.44 0.07 0
53551.37772 16.23 0.07 0
53551.38533 16.31 0.07 0
53551.39287 16.25 0.07 0
53562.33482 16.33 0.07 0
53562.34293 16.28 0.07 0
53562.35103 16.28 0.07 0
53562.35912 16.26 0.07 0
53567.38096 16.26 0.07 0
53567.38678 16.35 0.07 0
53567.39247 16.24 0.07 0
53567.39821 16.22 0.07 0
53637.17664 16.24 0.07 0
53637.18414 16.30 0.07 0
53637.19165 16.22 0.07 0
53637.19915 16.23 0.07 0
53644.16756 16.27 0.07 0
53644.17206 16.35 0.07 0
53644.17663 16.35 0.07 0
53644.18117 16.29 0.07 0
53653.13396 16.23 0.07 0
53653.14144 16.26 0.07 0
53653.14898 16.23 0.07 0
53653.15648 16.20 0.07 0
53670.11797 16.23 0.07 0
53670.12432 16.19 0.07 0
53670.13067 16.35 0.07 0
53670.13702 16.28 0.07 0
53686.13421 16.20 0.07 0
53686.14002 16.39 0.07 0
53686.14584 16.26 0.07 0
53686.15166 16.22 0.07 0
53696.05730 16.33 0.07 0
53696.06212 16.21 0.07 0
53696.06695 16.33 0.07 0
53696.07177 16.22 0.07 0
53706.06693 16.20 0.07 0
53706.07230 16.19 0.07 0
53706.07769 16.27 0.07 0
53706.08314 16.37 0.07 0
53712.07259 16.14 0.08 0
53712.07687 16.23 0.08 0
53712.08110 16.37 0.08 0
53712.08537 16.37 0.08 0
53848.47274 16.29 0.08 0
53848.47948 16.24 0.08 0
