-2.367635839528595021e+00 5.466363375969254257e+00
-2.367635839528595021e+00 5.466363375969254257e+00
-2.367635839528595021e+00 5.466363375969254257e+00
-2.500384067718941949e+00 5.515931543873497489e+00
-2.373875995388286420e+00 5.641602943646806700e+00
-2.373875995388286420e+00 5.641602943646806700e+00
-2.332322204349918771e+00 5.553030309252122265e+00
-2.304699315619029854e+00 5.566677968135616439e+00
-2.402366888362172936e+00 5.329738839884664792e+00
-2.402366888362172936e+00 5.329738839884664792e+00
-2.312319736021485106e+00 5.313147338485937787e+00
-2.126133276246493509e+00 5.581971370742323302e+00
-2.126133276246493509e+00 5.581971370742323302e+00
-2.125424086067063456e+00 5.583016433611214246e+00
-1.929198894531248598e+00 5.617367095064911275e+00
-1.872568635909055867e+00 5.637928473606997670e+00
-1.846251787033004632e+00 5.958239558142121695e+00
-1.826355755338369136e+00 6.146904455151192437e+00
-1.858872202409443064e+00 6.228271306775649663e+00
-1.880383445454911984e+00 6.679787704804144077e+00
-2.139363718818545923e+00 6.331866275134267141e+00
-2.046644601678844211e+00 6.195493534241137468e+00
-1.895977687419032387e+00 6.258957701114289840e+00
-1.880347297759971781e+00 6.308727734012589572e+00
-1.880347297759971781e+00 6.308727734012589572e+00
-2.034665780272411073e+00 5.922311265151265935e+00
-2.034665780272411073e+00 5.922311265151265935e+00
-1.933411932496785113e+00 6.412151816346280953e+00
-2.072083672988317637e+00 5.932283464115056582e+00
-2.051139195758007627e+00 5.522914472241151174e+00
-2.057428483500783667e+00 5.532994004197004934e+00
-2.057428483500783667e+00 5.532994004197004934e+00
-2.062834553656792913e+00 5.529862335337757173e+00
-2.062834553656792913e+00 5.529862335337757173e+00
-2.048389314253552751e+00 5.876276065980401420e+00
-2.048389314253552751e+00 5.876276065980401420e+00
-2.042588516699881840e+00 5.965196325837233360e+00
-2.042588516699881840e+00 5.965196325837233360e+00
-1.949532329319559221e+00 6.000621730002293930e+00
-1.872677641949591854e+00 5.947929902466801977e+00
-1.872677641949591854e+00 5.947929902466801977e+00
-1.838214165775664544e+00 5.865296278483056902e+00
-1.873284297500782403e+00 5.949384490113496682e+00
-1.873284297500782403e+00 5.949384490113496682e+00
-1.908887810926953144e+00 5.749054858882878705e+00
-1.807214287248454232e+00 5.961157612623532387e+00
-1.733223223412285519e+00 6.227513707757171169e+00
-1.733223223412285519e+00 6.227513707757171169e+00
-1.730701788945403274e+00 6.233150341691909624e+00
-1.607106997394798675e+00 6.226296385205273509e+00
-1.855576288785430794e+00 5.861952270096534967e+00
-1.855576288785430794e+00 5.861952270096534967e+00
-1.850990622278556152e+00 5.747847682600119690e+00
-1.696392784762136063e+00 6.014693087322702247e+00
-1.680571601041815910e+00 5.859600896264214320e+00
-1.680571601041815910e+00 5.859600896264214320e+00
-1.767635460910493173e+00 5.770845661510689339e+00
-1.767635460910493173e+00 5.770845661510689339e+00
-1.767635460910493173e+00 5.770845661510689339e+00
-1.767635460910493173e+00 5.770845661510689339e+00
-1.736164679173140435e+00 5.951686826540102615e+00
-1.927179569736698461e+00 5.742790950638448244e+00
-1.870358085330717568e+00 5.616066538807937825e+00
-1.870358085330717568e+00 5.616066538807937825e+00
-1.870358085330717568e+00 5.616066538807937825e+00
-1.904482328170310268e+00 5.572863767800532386e+00
-1.879011150295375465e+00 5.699421331718399486e+00
-1.741864590100307364e+00 5.894191138327222745e+00
-1.741864590100307364e+00 5.894191138327222745e+00
-1.691639069042939703e+00 5.714986169657384707e+00
-1.676208508770486549e+00 5.731246380413793418e+00
-1.682273842003105591e+00 5.628847735368602834e+00
-1.682273842003105591e+00 5.628847735368602834e+00
-1.682273842003105591e+00 5.628847735368602834e+00
-1.682273842003105591e+00 5.628847735368602834e+00
-1.591972569070875032e+00 5.574346618013573007e+00
-1.673374377049439810e+00 5.648972111544069641e+00
-1.996769738209376976e+00 5.678170584286286626e+00
-1.996769738209376976e+00 5.678170584286286626e+00
-1.994220658974366511e+00 5.671255403561047181e+00
-1.994220658974366511e+00 5.671255403561047181e+00
-2.034559798122307139e+00 5.802387440543146369e+00
-2.034559798122307139e+00 5.802387440543146369e+00
-1.925025056578426819e+00 6.006066214414494731e+00
-1.818692862632658613e+00 5.904537590994405782e+00
-1.973583289936220009e+00 5.743746922404320721e+00
-2.024983763335288511e+00 5.541457692069721830e+00
-2.045023971153808073e+00 5.495303078267494534e+00
-2.031536949904813039e+00 5.532656388218595289e+00
-2.042335489159671003e+00 5.542156878226814243e+00
-2.042335489159671003e+00 5.542156878226814243e+00
-1.959036252262964295e+00 5.599923444345615842e+00
-1.867475083260988544e+00 5.352470160968046287e+00
-1.987368492983322854e+00 5.370217611677492897e+00
-2.034486417049894857e+00 5.496134928143422194e+00
-2.034486417049894857e+00 5.496134928143422194e+00
-2.135168818881049813e+00 5.328240937528887500e+00
-2.122813697052986281e+00 5.339040968598609993e+00
-2.288985277347320935e+00 4.759286807717959533e+00
-2.315689466677680830e+00 4.832864747152426865e+00
-2.129596749065152395e+00 5.224525796748088702e+00
-2.117255461330952659e+00 5.411129863323099087e+00
-2.117255461330952659e+00 5.411129863323099087e+00
-2.117255461330952659e+00 5.411129863323099087e+00
-2.108067285523959722e+00 5.529527772672473418e+00
-2.077395945787036347e+00 5.541151468882008047e+00
-2.097529391163099444e+00 5.537484212344160994e+00
-2.091571688796016737e+00 5.566995373220929189e+00
-2.155157195632980471e+00 5.337166907799104187e+00
-2.032127658863513098e+00 5.389223602906138666e+00
-2.011394782812227167e+00 5.292762092107581751e+00
-2.050067900689537481e+00 5.417193389592676489e+00
-2.021592099276884991e+00 5.472201838366005155e+00
-1.992923195514595180e+00 5.486648993307900568e+00
-1.976259288126396729e+00 5.715337699127168491e+00
-2.039330798623423036e+00 5.605642819616571515e+00
-1.908049326691900305e+00 5.604379957677634749e+00
-1.908049326691900305e+00 5.604379957677634749e+00
-1.908049326691900305e+00 5.604379957677634749e+00
-1.879438409311110059e+00 5.603766734645386549e+00
-1.879438409311110059e+00 5.603766734645386549e+00
-1.827918616856828882e+00 5.816796431149147573e+00
-1.764733287621353508e+00 5.794172574741648596e+00
-1.818153455453905387e+00 5.805132722260614386e+00
-1.924353307509249822e+00 5.526782744652790846e+00
-1.924353307509249822e+00 5.526782744652790846e+00
-1.924353307509249822e+00 5.526782744652790846e+00
-1.921549045644617149e+00 5.532588840621466275e+00
-1.897457992828618600e+00 5.702974959351863049e+00
-1.822394658819306068e+00 6.168120020116014679e+00
-1.822394658819306068e+00 6.168120020116014679e+00
-1.824026705071920995e+00 6.168818005071574184e+00
-1.782242431282804240e+00 6.246395295299704387e+00
-1.805251794810027066e+00 6.180997742842579967e+00
-1.833493717285754609e+00 6.075304601598312537e+00
-1.866773423861505021e+00 5.751689528139057650e+00
-1.882407454657563095e+00 5.843838053657764320e+00
-1.905056565317662987e+00 5.691159224206515432e+00
-1.790360202885658225e+00 5.596713339996965075e+00
-1.808741386938067741e+00 5.600435706593607676e+00
-1.921054635579469094e+00 5.519829497954151343e+00
-1.921054635579469094e+00 5.519829497954151343e+00
-1.921054635579469094e+00 5.519829497954151343e+00
-1.882901570980481498e+00 5.225877897361225877e+00
-1.882901570980481498e+00 5.225877897361225877e+00
-1.882901570980481498e+00 5.225877897361225877e+00
-1.905289429040472937e+00 5.035935460931391106e+00
-1.905289429040472937e+00 5.035935460931391106e+00
-1.905289429040472937e+00 5.035935460931391106e+00
-1.888721730274354194e+00 4.556893175343944336e+00
-2.668004890454129807e+00 5.967870421671375603e+00
-2.668004890454129807e+00 5.967870421671375603e+00
-2.406725915493900025e+00 5.724784393128964588e+00
-2.406725915493900025e+00 5.724784393128964588e+00
-2.424675129790666794e+00 5.761868857432384416e+00
-2.424675129790666794e+00 5.761868857432384416e+00
-2.261546041237632920e+00 6.065762313080691470e+00
-2.285384775438704885e+00 6.085788122111416065e+00
-2.285384775438704885e+00 6.085788122111416065e+00
-2.274382547042219649e+00 5.730220867775987159e+00
-2.274382547042219649e+00 5.730220867775987159e+00
-2.307730305266939563e+00 5.374105713637201021e+00
-2.307730305266939563e+00 5.374105713637201021e+00
-2.302110359413012119e+00 5.387494464599368982e+00
-2.301973507555224341e+00 5.387713382286821506e+00
-2.296958858686050320e+00 5.363610030251052763e+00
-2.291942539493780462e+00 5.373630887177903048e+00
-2.291942539493780462e+00 5.373630887177903048e+00
-2.148854205755635682e+00 5.486162189714205439e+00
-2.176826302455022955e+00 5.422051147836743468e+00
-2.176826302455022955e+00 5.422051147836743468e+00
-2.024496548998530709e+00 5.718101892719443136e+00
-2.024496548998530709e+00 5.718101892719443136e+00
-2.146573554295375885e+00 5.402360354109571716e+00
-2.154365971604438545e+00 5.170618078439094489e+00
-1.907915318558222051e+00 5.877806422010536380e+00
-1.848080379942588003e+00 5.535926926300525963e+00
-1.983819727960942192e+00 5.430228473688995194e+00
-1.995384948002434378e+00 5.547264695895748332e+00
-1.889575885594695137e+00 5.756134078458443604e+00
-1.889575885594695137e+00 5.756134078458443604e+00
-1.886816974209613473e+00 5.855645835783079178e+00
-2.000554057849484035e+00 6.077163770611579530e+00
-1.896553293896419135e+00 6.354599988552700474e+00
-1.862279658689368400e+00 6.433611943174711634e+00
-1.916611573017491743e+00 6.240597840572414512e+00
-1.926519643628996858e+00 6.181115328482206905e+00
-1.944774245184806460e+00 6.115943463883120934e+00
-1.878889390377212587e+00 6.043315056226723492e+00
-1.965491184775014943e+00 5.664251472282209932e+00
-1.839101898969750293e+00 5.756941321349267504e+00
-1.839101898969750293e+00 5.756941321349267504e+00
-1.839101898969750293e+00 5.756941321349267504e+00
-1.839101898969750293e+00 5.756941321349267504e+00
-1.839101898969750293e+00 5.756941321349267504e+00
-1.944937036315257162e+00 5.666710908141652681e+00
-1.944937036315257162e+00 5.666710908141652681e+00
-1.853085609285205493e+00 5.799192570188419715e+00
-1.836101743459398028e+00 5.673530132077786448e+00
-1.851236143175446047e+00 5.875885069743093325e+00
-2.261821343253699101e+00 5.512876978390516491e+00
-2.261821343253699101e+00 5.512876978390516491e+00
-2.303604686784830768e+00 5.573566598803233241e+00
-2.330428417339152514e+00 5.549106544162293986e+00
-2.372246523536539975e+00 5.516565100403992616e+00
-2.332930531833516064e+00 5.565388332477205324e+00
-2.220689290190652088e+00 5.377746252398486249e+00
-2.220689290190652088e+00 5.377746252398486249e+00
-2.220689290190652088e+00 5.377746252398486249e+00
-2.241000566329339083e+00 5.378565844282210406e+00
-2.290685201268173987e+00 5.134711049959163276e+00
-2.290685201268173987e+00 5.134711049959163276e+00
-2.290685201268173987e+00 5.134711049959163276e+00
-2.290685201268173987e+00 5.134711049959163276e+00
-2.300514374922650873e+00 5.112784191506358766e+00
-2.297972878841035183e+00 5.119718108753156471e+00
-2.297972878841035183e+00 5.119718108753156471e+00
-2.297972878841035183e+00 5.119718108753156471e+00
-2.285304282788047203e+00 5.211471555267136679e+00
-2.285304282788047203e+00 5.211471555267136679e+00
-2.167286873163105643e+00 5.244027119121778213e+00
-2.101772685311562139e+00 5.589678245684106095e+00
-2.151602903958687918e+00 5.519811462585128226e+00
-2.277044934917309860e+00 5.815899414948225044e+00
-2.270777681679962967e+00 5.832272539242167042e+00
-2.093592905107680480e+00 6.285607780361885943e+00
-1.744636243784964957e+00 6.829965014736119500e+00
-1.777357209667762117e+00 6.770625719125298758e+00
-1.847822165897612168e+00 6.537527968193568739e+00
-1.847822165897612168e+00 6.537527968193568739e+00
-1.847822165897612168e+00 6.537527968193568739e+00
-1.706054669294634563e+00 7.122604963304432601e+00
-1.706054669294634563e+00 7.122604963304432601e+00
-1.823457859467717990e+00 6.508846999344286566e+00
-1.915110200295634391e+00 6.051779581472193748e+00
-1.894976829497499793e+00 6.063185504431610084e+00
-1.894976829497499793e+00 6.063185504431610084e+00
-1.712041262773419614e+00 5.875196167079502985e+00
-1.728402505610120654e+00 5.838710386321467105e+00
-1.752091370527744552e+00 5.829127315422819144e+00
-1.752091370527744552e+00 5.829127315422819144e+00
-1.752091370527744552e+00 5.829127315422819144e+00
-1.815499329313828625e+00 5.744629217460271775e+00
-1.789857618557889829e+00 5.775862858465238503e+00
-1.789857618557889829e+00 5.775862858465238503e+00
-1.789857618557889829e+00 5.775862858465238503e+00
-1.789857618557889829e+00 5.775862858465238503e+00
-1.944453906534301169e+00 5.076363086664715141e+00
