53553.41366 19.42 0.22 0
53553.42020 20.50 0.40 0
53553.42667 19.44 0.22 0
53553.43320 20.96 0.51 0
53637.24081 20.08 0.32 0
53644.23882 20.03 0.31 0
53644.24737 19.72 0.26 0
53670.20265 18.98 0.17 0
53670.20899 19.75 0.25 0
53670.21534 19.78 0.26 0
53675.17255 20.07 0.13 0
53675.18021 19.85 0.12 0
53675.18791 19.87 0.13 0
53675.19558 19.88 0.13 0
53702.08128 19.66 0.24 0
53742.08203 19.60 0.23 0
53742.09802 19.76 0.25 0
53940.33809 19.06 0.21 0
53940.35411 19.91 0.36 0
53976.27858 20.00 0.27 0
53976.28593 19.45 0.21 0
53976.29329 19.84 0.25 0
53976.30062 19.89 0.26 0
53990.35519 19.36 0.20 0
53990.36479 19.38 0.20 0
53997.21848 19.86 0.25 0
53997.22975 19.93 0.26 0
53997.24106 19.79 0.24 0
53997.25237 19.98 0.27 0
54024.14553 20.40 0.34 0
54024.15195 19.53 0.21 0
54024.15839 19.67 0.23 0
54024.16483 19.40 0.20 0
54030.20734 19.96 0.26 0
54030.21320 19.55 0.21 0
54030.22496 19.54 0.21 0
54052.13077 19.85 0.25 0
54052.13734 19.29 0.19 0
54052.15051 20.20 0.30 0
54058.12746 19.68 0.12 0
54058.13474 19.70 0.12 0
54058.14196 19.71 0.12 0
54058.14913 19.72 0.12 0
54264.43275 20.51 0.39 0
54264.44337 20.65 0.42 0
54346.34888 20.52 0.37 0
54346.35722 19.62 0.23 0
54346.36554 19.60 0.23 0
54346.37388 19.09 0.18 0
54353.24846 19.71 0.25 0
54353.25550 20.28 0.34 0
54353.27477 20.02 0.29 0
54380.21390 20.12 0.29 0
54388.16569 19.94 0.34 0
54388.16879 20.18 0.39 0
54388.17486 18.85 0.19 0
54404.14176 20.23 0.31 0
54416.12188 20.10 0.14 0
54416.13076 19.99 0.13 0
54416.13962 19.99 0.13 0
54416.14851 19.96 0.13 0
54416.15570 20.03 0.28 0
54438.11213 19.93 0.26 0
54438.12497 20.35 0.33 0
54454.09811 19.09 0.18 0
54465.08199 20.20 0.30 0
54465.08803 20.84 0.44 0
54483.07313 19.82 0.12 0
54483.07745 20.06 0.13 0
54483.08177 20.06 0.14 0
54483.08615 19.90 0.13 0
54628.40525 20.02 0.30 0
54628.41233 19.54 0.23 0
54628.42656 20.52 0.39 0
54648.38036 19.70 0.27 0
54648.38680 20.28 0.36 0
54648.39972 20.35 0.37 0
54676.42573 20.00 0.15 0
54676.43012 19.92 0.15 0
54676.43450 19.98 0.15 0
54676.43887 20.10 0.16 0
54729.32764 20.23 0.31 0
54734.29733 20.01 0.13 0
54734.30647 19.95 0.13 0
54734.31562 20.13 0.14 0
54734.32473 20.11 0.14 0
54747.20085 20.02 0.15 0
54747.20627 20.08 0.15 0
54747.21170 19.92 0.14 0
54747.21713 20.03 0.15 0
54790.14259 19.87 0.25 0
54800.08004 19.38 0.20 0
54800.09585 20.36 0.33 0
54800.09585 19.75 0.24 1
54832.10514 20.16 0.15 0
54832.10960 19.99 0.14 0
54832.11398 20.19 0.16 0
54832.11845 19.89 0.14 0
54979.44929 20.53 0.40 0
55042.33449 19.71 0.32 0
55042.34613 20.35 0.45 0
55059.43222 20.03 0.24 0
55059.43825 20.32 0.28 0
55084.34725 20.18 0.40 0
55091.23352 20.22 0.15 0
55091.24000 19.94 0.14 0
55091.24649 20.35 0.16 0
55091.25289 20.10 0.14 0
55101.28830 21.00 0.50 0
55118.13485 19.88 0.27 0
55118.15081 19.95 0.28 0
55126.17630 20.28 0.33 0
55126.18823 20.83 0.45 0
55127.21475 20.07 0.15 0
55127.22035 20.06 0.15 0
55127.22593 20.08 0.15 0
55127.23146 20.08 0.15 0
55146.14329 20.58 0.39 0
55157.09055 19.73 0.24 0
55181.06584 19.51 0.27 0
55202.08833 19.56 0.28 0
55358.41795 20.98 0.51 0
55364.42774 19.78 0.26 0
55364.43933 19.74 0.25 0
55368.40578 19.65 0.24 0
55368.41097 19.90 0.28 0
55368.41620 20.52 0.39 0
55368.42139 20.12 0.31 0
55382.43436 20.33 0.44 0
55382.43712 19.85 0.33 0
55382.43993 20.15 0.40 0
55441.38651 20.01 0.13 0
55441.39343 19.93 0.13 0
55441.40040 19.92 0.13 0
55441.40731 19.82 0.12 0
55450.30220 20.29 0.32 0
55469.27739 20.54 0.39 0
55469.28656 20.28 0.33 0
55481.22622 19.87 0.27 0
55481.24010 20.21 0.32 0
55481.24014 19.92 0.13 0
55481.24715 20.13 0.14 0
55481.25413 19.99 0.13 0
55481.26107 19.94 0.13 0
55498.16590 20.08 0.14 0
55498.17111 19.98 0.13 0
55498.17667 20.07 0.14 0
55498.18184 19.85 0.13 0
55512.10281 20.05 0.15 0
55512.10994 20.42 0.18 0
55512.11708 19.96 0.14 0
55512.12424 20.05 0.15 0
55563.09780 19.95 0.37 0
55569.09049 18.95 0.17 0
55569.09516 20.13 0.31 0
