53532.43500 19.48 0.23 0
53552.42200 20.32 0.36 0
53552.42845 20.49 0.39 0
53552.43491 19.74 0.26 0
53553.42561 19.59 0.24 0
53553.43212 19.54 0.24 0
53637.24027 20.07 0.31 0
53637.24679 19.15 0.20 0
53644.23830 20.58 0.42 0
53644.24684 21.03 0.54 0
53644.25536 19.87 0.28 0
53644.26388 19.90 0.29 0
53673.19067 19.71 0.12 0
53673.19733 19.89 0.13 0
53673.20402 19.70 0.12 0
53673.21070 20.07 0.14 0
53675.18300 19.59 0.23 0
53702.08392 19.60 0.23 0
53702.09049 19.43 0.21 0
53702.10359 19.96 0.28 0
53704.12032 19.84 0.13 0
53704.12618 19.91 0.13 0
53704.13193 20.01 0.14 0
53704.13760 19.92 0.13 0
53725.11232 20.38 0.35 0
53725.11972 19.81 0.26 0
53725.13455 19.58 0.23 0
53906.42838 20.72 0.48 0
53906.43321 20.28 0.37 0
53906.43807 20.33 0.38 0
53937.38108 19.59 0.26 0
53937.38992 19.11 0.20 0
53937.39876 19.47 0.24 0
53937.40767 19.45 0.24 0
53975.29842 19.77 0.24 0
53975.30742 19.32 0.19 0
53975.31651 19.93 0.26 0
53975.32558 19.38 0.20 0
53990.35093 20.26 0.32 0
53997.21901 19.34 0.20 0
53997.23028 19.45 0.21 0
53997.24159 18.95 0.16 0
53997.25289 19.35 0.19 0
54010.18254 19.38 0.11 0
54010.18739 19.57 0.12 0
54010.19217 19.69 0.13 0
54010.19706 19.20 0.11 0
54024.14606 19.45 0.21 1
54024.14606 21.04 0.48 0
54024.15248 19.18 0.18 0
54024.15892 19.60 0.22 0
54024.16536 19.29 0.19 0
54028.27386 19.55 0.12 0
54028.27845 19.48 0.11 0
54028.28308 19.63 0.12 0
54028.28768 19.72 0.12 0
54030.21105 19.53 0.21 0
54030.21695 19.39 0.20 0
54030.22280 20.26 0.31 0
54030.22869 19.68 0.23 0
54050.15646 20.19 0.30 0
54050.16616 20.50 0.36 0
54050.17590 19.80 0.24 0
54050.18563 19.54 0.21 0
54053.09234 19.80 0.13 0
54053.09966 19.79 0.13 0
54053.10691 19.69 0.12 0
54053.11403 19.73 0.13 0
54081.15153 19.61 0.23 0
54094.10090 19.93 0.26 0
54094.11006 20.23 0.31 0
54109.08919 19.13 0.19 0
54109.09354 20.04 0.30 0
54109.09805 19.41 0.22 0
54264.42688 19.36 0.22 0
54264.43222 19.41 0.22 0
54264.43752 19.30 0.21 0
54264.44284 19.21 0.20 0
54346.31240 18.67 0.15 0
54346.31855 19.08 0.18 0
54346.32469 18.92 0.16 0
54346.33081 19.51 0.22 0
54353.24793 19.55 0.23 0
54353.25497 19.27 0.20 0
54353.26201 19.51 0.22 0
54353.27424 19.04 0.18 0
54388.16610 19.08 0.21 0
54388.16928 19.56 0.27 0
54388.17228 19.41 0.25 0
54388.17528 19.72 0.30 0
54404.14015 18.98 0.17 0
54415.08532 19.41 0.11 0
54415.09193 19.50 0.11 0
54415.09862 19.49 0.11 0
54415.10532 19.57 0.11 0
54421.10969 19.69 0.24 0
54421.11566 20.20 0.32 0
54438.09986 20.29 0.32 0
54438.10625 19.43 0.20 0
54438.11266 19.34 0.19 0
54438.11909 18.98 0.17 0
54449.05797 20.18 0.30 0
54449.06348 20.04 0.28 0
54454.10402 19.64 0.23 0
54465.07431 20.11 0.29 0
54465.09242 19.77 0.24 0
54466.12816 19.64 0.14 0
54466.13338 19.51 0.13 0
54466.13854 19.50 0.13 0
54466.14373 19.88 0.15 0
54475.07972 20.29 0.32 0
54475.08939 19.36 0.20 0
54475.09420 18.66 0.15 0
54628.40473 19.42 0.22 0
54628.41889 19.72 0.25 0
54675.44105 19.56 0.14 0
54675.44580 19.64 0.15 0
54716.31923 19.51 0.14 0
54716.32461 19.58 0.14 0
54716.32751 19.18 0.19 0
54716.33019 19.62 0.14 0
54716.33498 19.90 0.26 0
54716.33556 19.46 0.13 0
54716.34239 19.47 0.21 0
54716.34979 19.45 0.21 0
54729.32605 19.22 0.19 0
54729.34071 19.67 0.23 0
54730.22993 19.43 0.12 0
54730.23770 19.53 0.12 0
54730.25315 19.52 0.11 0
54731.21814 19.60 0.11 0
54731.22695 19.60 0.11 0
54731.23585 19.74 0.12 0
54731.24473 19.64 0.12 0
54740.21910 19.64 0.24 0
54740.23140 20.20 0.32 0
54740.24354 20.17 0.31 0
54740.25573 19.43 0.21 0
54747.18025 19.59 0.12 0
54747.18501 19.52 0.12 0
54747.18980 19.71 0.13 0
54747.19460 19.80 0.13 0
54763.15420 19.64 0.12 0
54763.16222 19.50 0.11 0
54763.17002 19.66 0.12 0
54763.17801 19.67 0.12 0
54769.17105 19.77 0.24 0
54769.17826 19.33 0.20 0
54769.18547 20.20 0.31 0
54790.11725 19.72 0.23 0
54790.12292 19.66 0.12 0
54790.12505 19.47 0.21 0
54790.12847 19.71 0.12 0
54790.13290 19.61 0.22 0
54790.13409 19.72 0.12 0
54790.13968 19.77 0.12 0
54790.14077 19.81 0.24 0
54821.10895 20.43 0.34 0
54821.12118 19.37 0.20 0
54821.12722 20.42 0.34 0
55058.35015 19.02 0.15 0
55058.35740 19.29 0.17 0
55058.36465 18.99 0.15 0
55058.37188 19.49 0.19 0
55072.27484 19.79 0.33 0
55072.27870 20.73 0.57 0
55074.27031 19.44 0.28 0
