 56963.2309     19.4500      0.2400
 56963.2398     19.4500      0.2400
 57001.1305     19.5800      0.2600
 57001.1395     19.5400      0.2100
 57001.1486     19.1800      0.1800
 57001.1577     19.9100      0.2600
 57016.1831     19.4200      0.2000
 57016.1878     19.7400      0.2400
 57016.1926     20.7100      0.4100
 57023.0511     20.2500      0.3200
 57023.0624     19.4500      0.2100
 57023.0737     19.1400      0.1800
 57023.0850     19.5200      0.2100
 57036.0147     19.6400      0.2300
 57036.0195     19.6200      0.1200
 57036.0243     19.4700      0.1100
 57036.0292     19.6100      0.1200
 57049.9782     19.6100      0.1300
 57049.9846     19.7100      0.2300
 57049.9910     19.2900      0.1900
 57049.9975     19.5900      0.2200
 57054.1060     19.0500      0.1700
 57054.1106     19.5700      0.1200
 57054.1152     19.5100      0.1100
 57054.1198     19.5100      0.1100
 57056.0491     19.3800      0.1100
 57056.0549     19.7600      0.2400
 57056.0608     19.9500      0.2600
 57075.9886     19.7700      0.2400
 57075.9983     19.5900      0.2200
 57076.0080     19.6000      0.2200
 57076.0178     19.1800      0.1800
 57078.9245     20.0800      0.2800
 57078.9318     19.4800      0.1100
 57078.9390     19.4200      0.1100
 57078.9462     19.5400      0.1200
 57106.9781     19.4000      0.1200
 57106.9892     20.0600      0.2900
 57106.9947     19.1300      0.1800
 57119.9146     19.4600      0.2100
 57119.9239     19.5400      0.2200
 57119.9422     19.3600      0.2000
 57290.2590     19.2900      0.1900
 57290.2643     19.3200      0.2100
 57290.2696     19.4900      0.2300
 57290.2750     19.5300      0.2300
 57372.1445     19.5100      0.2300
 57372.1507     19.5300      0.2200
 57372.1568     19.9300      0.2700
 57372.1629     19.7100      0.2400
 57379.0801     19.2600      0.1900
 57379.0871     19.2900      0.2000
 57379.0941     19.5400      0.2300
 57379.1064     19.4500      0.2200
 57413.9982     19.0100      0.1800
 57414.0014     19.7200      0.3000
 57414.0044     19.6300      0.2800
 57414.0074     19.3700      0.2500
 57429.9723     19.0500      0.2100
 57440.9174     19.0600      0.1700
 57440.9241     19.3100      0.1100
 57440.9307     19.3400      0.1000
 57440.9374     19.3200      0.1000
 57446.9358     19.3600      0.1000
 57446.9418     19.4000      0.2100
 57446.9478     19.2600      0.1900
 57446.9538     18.7300      0.1500
 57463.9320     19.4700      0.2200
 57463.9384     19.7300      0.2400
 57463.9448     18.9200      0.1600
 57463.9512     18.9900      0.1700
 57474.8901     19.8800      0.2600
 57474.9066     18.9900      0.1700
 57479.9361     20.1100      0.2900
 57479.9426     19.4200      0.2100
 57490.9064     19.6100      0.2300
 57490.9125     19.7400      0.2400
 57490.9185     19.4000      0.2000
 57490.9245     19.8900      0.2600
 57491.9603     19.4000      0.2000
 57491.9655     19.5400      0.1300
 57491.9707     19.3100      0.1200
 57491.9759     19.4000      0.1200
 57500.9118     19.4700      0.1300
 57500.9167     19.7300      0.2400
 57500.9215     19.2700      0.1900
 57654.2369     20.0100      0.2800
 57654.2439     19.3700      0.2100
 57654.2510     19.6300      0.2400
 57654.2582     20.0200      0.3000
 57701.2732     19.0400      0.1800
 57701.2779     19.3000      0.1200
 57742.1514     19.4000      0.1300
 57742.1567     19.3000      0.1200
 57742.1596     19.2500      0.1200
 57742.1623     19.5000      0.2200
 57742.1671     19.2700      0.1200
 57742.1677     19.2600      0.1900
 57742.1745     19.2800      0.1200
 57742.1819     19.2400      0.1900
 57755.1508     19.5300      0.2200
 57755.1582     19.1100      0.1800
 57755.1655     19.5200      0.2200
 57755.1728     19.3500      0.2000
 57756.0621     19.4100      0.2100
 57756.0698     19.2600      0.1200
 57756.0853     19.2400      0.1000
 57757.0503     19.1500      0.1000
 57757.0591     19.1600      0.1000
 57757.0680     19.3500      0.1000
 57757.0769     19.2800      0.1000
 57766.0512     19.3100      0.1000
 57766.0635     19.9600      0.2800
 57766.0757     19.1900      0.1900
 57766.0879     19.4200      0.2100
 57773.0124     19.9900      0.2800
 57773.0171     19.1600      0.1100
 57773.0219     19.2200      0.1100
 57773.0267     19.2900      0.1100
 57788.9863     19.3000      0.1100
 57788.9943     19.3000      0.1000
 57789.0021     19.3500      0.1000
 57789.0101     19.3500      0.1000
 57794.9959     19.3400      0.1000
 57795.0032     19.1200      0.1800
 57795.0104     19.3600      0.2000
 57795.0176     19.3400      0.2000
 57815.9494     19.1500      0.1800
 57815.9550     19.3200      0.1900
 57815.9572     19.2700      0.1000
 57815.9606     19.4800      0.2100
 57815.9650     19.2500      0.1000
 57815.9662     19.6400      0.2200
 57815.9718     19.2500      0.1000
 57815.9729     19.2600      0.1000
 57846.9411     19.6600      0.2300
 57846.9472     19.3800      0.2000
 57846.9533     19.1100      0.1700
 57846.9593     19.2100      0.1800
 58084.1823     19.4600      0.2100
 58084.1895     19.1000      0.1600
 58084.1968     19.4100      0.1800
 58084.2040     19.5900      0.2000
 58098.1070     19.5200      0.1900
 58098.1108     19.3800      0.2700
 58098.1147     19.0400      0.2200
 58098.1184     18.9600      0.2100
 58110.1682     20.4000      0.4700
 58110.1779     19.5400      0.2800
 58110.1829     19.8000      0.3200
 58120.0621     18.9800      0.2100
 58120.0684     19.4600      0.1200
 58120.0747     19.5100      0.1200
 58120.0810     19.4700      0.1200
 58127.0664     19.3800      0.1100
 58127.0744     20.2800      0.3300
 58127.0825     20.9200      0.4700
 58127.0906     19.0900      0.1800
 58143.9664     19.2400      0.1900
 58143.9744     20.0200      0.2900
 58143.9823     19.6200      0.2300
 58143.9903     19.8400      0.2600
 58152.0078     19.5500      0.2200
 58152.0137     19.9800      0.2800
 58152.0197     19.8200      0.2600
 58152.0257     19.6000      0.2300
 58153.0481     19.6400      0.2400
 58153.0537     19.5100      0.1200
 58153.0592     19.4300      0.1100
 58153.0648     19.4000      0.1100
 58176.9108     19.4100      0.1100
 58176.9181     19.3100      0.2000
 58176.9253     19.6800      0.2400
 58176.9326     19.5400      0.2200
 58181.9329     19.4500      0.2100
 58181.9399     19.4600      0.1100
 58181.9470     19.5000      0.1200
