# Best fit chi^2, tau, and sigma for LCs in /disk1/cmacleod/qsovarsdss/Krzys/long/
# Columns: ID, chi^2, log10(tau [days]), log10(sigma [mag/sqrt(yr)]), log10(tau_err_lo), log10(tau_err_hi), log10(sig_err_lo), log10(sig_err_hi), edge flag, Plike, Pnoise, Pinf, mu, npts
DRWtest_LClong130_err2.dat        1164.67      1.96555    -0.270300      1.82428      2.09137    -0.332813    -0.262746  0        1922.28      1283.22      1914.52        18.9887   1217
DRWtest_LClong130_err3.dat        1221.48      1.83302    -0.211666      1.69049      1.94948    -0.286317    -0.198237  0        1192.13      965.954      1182.25        18.9944   1217
DRWtest_LClong131_err1.dat        1165.66      2.08927    -0.257299      1.93385      2.21713    -0.292076    -0.257925  0        3049.28      1227.16      3042.95        18.9860   1217
DRWtest_LClong131_err2.dat        1213.29      2.05314    -0.243117      1.91652      2.22877    -0.296592    -0.240558  0        1890.03      1118.90      1883.81        18.9795   1217
DRWtest_LClong131_err3.dat        1251.44      2.24053    -0.346185      2.09814      2.79209    -0.434295    -0.327543  0        1212.14      878.479      1208.55        18.9825   1217
DRWtest_LClong132_err1.dat        1310.60      2.08544    -0.282317      1.98129      2.29413    -0.342026    -0.307664  0        3118.48      1300.34      3111.45        18.9761   1217
DRWtest_LClong132_err2.dat        1259.10      2.21979    -0.357335      2.07232      2.57079    -0.424704    -0.354816  0        1925.78      1188.31      1921.52        18.9822   1217
DRWtest_LClong132_err3.dat        1212.98      2.25814    -0.374180      2.11256      2.84098    -0.456602    -0.358018  0        1231.42      912.164      1227.95        18.9649   1217
DRWtest_LClong133_err1.dat        1142.22      1.94775    -0.263009      1.80255      2.01266    -0.292118    -0.257933  0        3069.86      1432.46      3061.40        18.9528   1217
DRWtest_LClong133_err2.dat        1185.91      1.90429    -0.241073      1.76135      1.99955    -0.293744    -0.235820  0        1911.46      1281.07      1902.16        18.9508   1217
DRWtest_LClong133_err3.dat        1203.68      1.87023    -0.225604      1.72311      1.98899    -0.295589    -0.209183  0        1214.63      972.518      1205.62        18.9491   1217
DRWtest_LClong134_err1.dat        1163.81      2.03752    -0.258372      1.88698      2.15544    -0.292077    -0.257925  0        3053.91      1325.94      3047.26        19.0021   1217
DRWtest_LClong134_err2.dat        1205.19      1.95029    -0.217757      1.81495      2.07878    -0.280251    -0.211743  0        1865.92      1180.00      1857.99        18.9996   1217
DRWtest_LClong134_err3.dat        1198.83      1.95664    -0.244801      1.81107      2.11476    -0.321635    -0.225989  0        1212.97      948.080      1206.00        19.0026   1217
DRWtest_LClong135_err1.dat        1146.47      2.01934    -0.261505      1.85539      2.09830    -0.292090    -0.257928  0        3062.92      1332.90      3055.66        18.9880   1217
DRWtest_LClong135_err2.dat        1247.54      1.91207    -0.205252      1.76859      2.01066    -0.259996    -0.205069  0        1844.55      1182.16      1835.31        18.9833   1217
DRWtest_LClong135_err3.dat        1262.36      1.89007    -0.195148      1.73722      2.00573    -0.269477    -0.174571  0        1166.72      897.124      1157.84        18.9927   1217
DRWtest_LClong136_err1.dat        1124.54      1.84573    -0.266828      1.69925      1.88188    -0.292508    -0.258007  0        3085.05      1585.74      3074.01        18.9394   1217
DRWtest_LClong136_err2.dat        1182.22      1.76351    -0.226846      1.62908      1.84900    -0.287164    -0.216848  0        1918.90      1401.47      1906.41        18.9368   1217
DRWtest_LClong136_err3.dat        1221.85      1.74823    -0.204102      1.60925      1.85342    -0.282182    -0.183750  0        1198.01      1008.32      1186.33        18.9464   1217
DRWtest_LClong137_err1.dat        1143.12      1.90677    -0.262026      1.74525      1.96230    -0.292097    -0.257929  0        3069.23      1495.85      3059.68        19.0596   1217
DRWtest_LClong137_err2.dat        1184.02      1.99206    -0.316622      1.84316      2.13823    -0.382064    -0.309512  0        1940.62      1355.54      1933.48        19.0616   1217
DRWtest_LClong137_err3.dat        1129.51      2.02850    -0.310741      1.87340      2.23756    -0.391920    -0.293610  0        1264.08      1003.08      1258.23        19.0555   1217
DRWtest_LClong138_err1.dat        1126.83      2.04541    -0.265931      1.88256      2.13999    -0.292320    -0.257971  0        3073.45      1301.75      3066.84        19.0071   1217
DRWtest_LClong138_err2.dat        1215.31      2.01847    -0.259158      1.87147      2.16332    -0.321153    -0.256601  0        1892.45      1189.53      1885.33        19.0100   1217
DRWtest_LClong138_err3.dat        1177.16      2.10754    -0.293854      1.95173      2.33451    -0.370194    -0.275510  0        1237.07      909.438      1231.70        19.0053   1217
DRWtest_LClong139_err1.dat        1193.49      1.80126    -0.252206      1.66404      1.85916    -0.292075    -0.257925  0        3048.97      1606.69      3035.59        18.9369   1217
DRWtest_LClong139_err2.dat        1254.24      1.82081    -0.250566      1.68526      1.90204    -0.306559    -0.250387  0        1882.56      1375.79      1871.49        18.9324   1217
DRWtest_LClong139_err3.dat        1239.62      1.84451    -0.247606      1.70197      1.97434    -0.330650    -0.224333  0        1201.48      1000.94      1192.26        18.9385   1217
DRWtest_LClong13_err1.dat        1180.65      1.83104    -0.255318      1.70353      1.88423    -0.292075    -0.257925  0        3055.56      1571.02      3043.48        19.0132   1217
DRWtest_LClong13_err2.dat        1133.26      1.76786    -0.223810      1.63227      1.85070    -0.285083    -0.214622  0        1914.06      1383.56      1901.29        19.0155   1217
DRWtest_LClong13_err3.dat        1213.23      1.86018    -0.317743      1.71262      1.98747    -0.395878    -0.300060  0        1230.88      1072.31      1221.97        19.0117   1217
DRWtest_LClong140_err1.dat        1140.69      2.06078    -0.263295      1.90523      2.17174    -0.292126    -0.257935  0        3066.06      1295.20      3059.98        18.9782   1217
DRWtest_LClong140_err2.dat        1253.79      2.19844    -0.334980      2.05051      2.54976    -0.393404    -0.325594  0        1928.56      1185.74      1924.27        18.9798   1217
DRWtest_LClong140_err3.dat        1238.94      2.31512    -0.390122      2.17317      3.29384    -0.478264    -0.372880  0        1229.49      908.041      1226.64        18.9942   1217
DRWtest_LClong141_err1.dat        1125.19      2.01632    -0.265804      1.84448      2.08776    -0.292292    -0.257966  0        3074.23      1351.79      3067.02        19.0227   1217
DRWtest_LClong141_err2.dat        1175.20      1.96630    -0.247297      1.82719      2.08843    -0.297847    -0.250547  0        1912.49      1222.86      1904.51        19.0241   1217
DRWtest_LClong141_err3.dat        1240.18      1.86124    -0.199983      1.71488      1.98669    -0.280457    -0.177776  0        1177.88      926.698      1168.83        19.0142   1217
DRWtest_LClong142_err1.dat        1167.87      2.02593    -0.257409      1.87220      2.13053    -0.292076    -0.257925  0        3051.77      1322.17      3044.52        19.0444   1217
DRWtest_LClong142_err2.dat        1196.44      2.11467    -0.292182      1.96718      2.33078    -0.345384    -0.289268  0        1930.86      1178.56      1925.47        19.0370   1217
DRWtest_LClong142_err3.dat        1262.79      1.98572    -0.248814      1.82996      2.16423    -0.331971    -0.226291  0        1180.95      911.785      1174.34        19.0443   1217
DRWtest_LClong143_err1.dat        1096.47      2.03383    -0.272227      1.86242      2.13397    -0.307168    -0.259724  0        3089.93      1340.88      3082.77        18.9822   1217
DRWtest_LClong143_err2.dat        1255.23      2.02899    -0.264377      1.88543      2.18124    -0.329182    -0.258789  0        1872.56      1184.11      1865.74        18.9784   1217
DRWtest_LClong143_err3.dat        1175.46      1.99256    -0.258565      1.83811      2.14917    -0.333205    -0.244446  0        1224.65      935.537      1217.59        18.9809   1217
DRWtest_LClong144_err1.dat        1174.95      1.87443    -0.255149      1.73215      1.94688    -0.292075    -0.257925  0        3052.68      1545.46      3042.53        19.0935   1217
DRWtest_LClong144_err2.dat        1161.09      1.84479    -0.269741      1.71336      1.95164    -0.333549    -0.261945  0        1929.36      1406.35      1919.18        19.0954   1217
DRWtest_LClong144_err3.dat        1151.82      1.84426    -0.273770      1.70159      1.97797    -0.350406    -0.255178  0        1245.34      1056.82      1236.46        19.1051   1217
DRWtest_LClong145_err1.dat        1191.31      1.82654    -0.253210      1.70252      1.88387    -0.292075    -0.257925  0        3050.12      1577.82      3037.78        19.0788   1217
DRWtest_LClong145_err2.dat        1233.34      1.89118    -0.284195      1.74570      1.99274    -0.341718    -0.272574  0        1920.16      1385.37      1910.89        19.0777   1217
DRWtest_LClong145_err3.dat        1218.44      1.91439    -0.319315      1.75348      2.07023    -0.400818    -0.297236  0        1223.56      1047.62      1215.99        19.0863   1217
DRWtest_LClong146_err1.dat        1108.00      1.94393    -0.270070      1.77906      1.99576    -0.294872    -0.258452  0        3088.22      1452.43      3079.37        18.9520   1217
DRWtest_LClong146_err2.dat        1270.21      1.90361    -0.252666      1.75820      1.99962    -0.308577    -0.252570  0        1869.24      1292.24      1859.93        18.9550   1217
DRWtest_LClong146_err3.dat        1227.35      1.93662    -0.287642      1.78667      2.08811    -0.370225    -0.265855  0        1215.26      998.523      1207.72        18.9622   1217
DRWtest_LClong147_err1.dat        1158.16      1.90620    -0.259017      1.75032      1.96804    -0.292078    -0.257926  0        3061.34      1484.79      3051.57        19.0833   1217
DRWtest_LClong147_err2.dat        1227.27      1.88050    -0.244020      1.73856      1.98026    -0.296526    -0.238759  0        1890.73      1303.13      1880.91        19.0829   1217
DRWtest_LClong147_err3.dat        1273.80      1.84540    -0.253436      1.70113      1.97403    -0.335930    -0.228699  0        1184.34      994.518      1175.06        19.0781   1217
DRWtest_LClong148_err1.dat        1130.17      2.07231    -0.265614      1.90907      2.17612    -0.292278    -0.257963  0        3071.71      1282.26      3065.72        18.9607   1217
DRWtest_LClong148_err2.dat        1242.29      2.10428    -0.280182      1.95428      2.30642    -0.340030    -0.269891  0        1908.16      1156.21      1902.59        18.9530   1217
DRWtest_LClong148_err3.dat        1173.98      2.11492    -0.296530      1.95981      2.35939    -0.373676    -0.279161  0        1238.65      911.630      1233.50        18.9684   1217
DRWtest_LClong149_err1.dat        1131.99      1.96547    -0.265413      1.80999      2.03018    -0.292256    -0.257959  0        3075.30      1416.64      3067.21        19.0362   1217
DRWtest_LClong149_err2.dat        1309.31      2.03166    -0.291637      1.89185      2.18534    -0.346254    -0.283570  0        1877.90      1238.95      1871.16        19.0324   1217
DRWtest_LClong149_err3.dat        1163.12      1.97262    -0.257442      1.82363      2.11526    -0.330930    -0.244940  0        1230.87      950.564      1223.46        19.0244   1217
DRWtest_LClong14_err1.dat        1200.87      1.98407    -0.250582      1.84402      2.08649    -0.292075    -0.257925  0        3034.95      1350.19      3025.89        18.9860   1217
DRWtest_LClong14_err2.dat        1252.58      2.02475    -0.276314      1.88109      2.17578    -0.337393    -0.266476  0        1903.16      1220.64      1896.20        18.9910   1217
