# Best fit chi^2, tau, and sigma for LCs in /disk1/cmacleod/qsovarsdss/Krzys/med/
# Columns: ID, chi^2, log10(tau [days]), log10(sigma [mag/sqrt(yr)]), log10(tau_err_lo), log10(tau_err_hi), log10(sig_err_lo), log10(sig_err_hi), edge flag, Plike, Pnoise, Pinf, mu, npts
DRWtest_LCmedium126_err1.dat.2        1113.91      2.29345    -0.275540      2.25571      4.36866    -0.337007    -0.270319  0        3080.44      873.344 -1.00000e+32        19.0767    999
DRWtest_LCmedium126_err2.dat.2        985.866      2.46181    -0.350560      2.42461      4.45264    -0.425444    -0.332806  0        1680.45      810.517 -1.00000e+32        19.0801    999
DRWtest_LCmedium126_err3.dat.2        1048.90      2.33876    -0.284880      2.30048      4.40160    -0.383980    -0.256472  0        1012.40      606.957 -1.00000e+32        19.0873    999
DRWtest_LCmedium127_err1.dat.2        944.298      2.00363    -0.260417      1.88288      3.96468    -0.292114    -0.257932  0        3049.87      1159.32 -1.00000e+32        18.8522    999
DRWtest_LCmedium127_err2.dat.2        991.952      1.97529    -0.262661      1.87780      3.97776    -0.336448    -0.256092  0        1651.94      1051.04 -1.00000e+32        18.8430    999
DRWtest_LCmedium127_err3.dat.2        1027.16      1.89568    -0.216074      1.77502      3.77936    -0.315091    -0.198484  0        1010.17      773.675 -1.00000e+32        18.8383    999
DRWtest_LCmedium128_err1.dat.2        928.393      1.92472    -0.264518      1.78269      3.75170    -0.292426    -0.257991  0        3059.50      1290.50 -1.00000e+32        19.2237    999
DRWtest_LCmedium128_err2.dat.2        968.115      1.93696    -0.287280      1.84289      3.96791    -0.370231    -0.274742  0        1678.33      1150.55 -1.00000e+32        19.2167    999
DRWtest_LCmedium128_err3.dat.2        983.882      1.88462    -0.279765      1.77417      3.84144    -0.398016    -0.258532  0        1048.44      857.698 -1.00000e+32        19.2328    999
DRWtest_LCmedium129_err1.dat.2        1115.13      2.24624    -0.275229      2.18403      4.36801    -0.336175    -0.268570  0        3080.02      1120.87 -1.00000e+32        18.9597    999
DRWtest_LCmedium129_err2.dat.2        1005.42      1.93734    -0.199420      1.84553      3.98904    -0.273965    -0.198822  0        1627.68      1008.67 -1.00000e+32        19.0064    999
DRWtest_LCmedium129_err3.dat.2        970.575      2.12447    -0.288084      2.07093      4.29138    -0.383586    -0.267241  0        1053.17      788.666 -1.00000e+32        19.0037    999
DRWtest_LCmedium12_err1.dat.2        944.286      1.84283    -0.260764      1.70235      3.19806    -0.292125    -0.257934  0        3052.63      1320.04 -1.00000e+32        19.0300    999
DRWtest_LCmedium12_err2.dat.2        1022.30      1.81241    -0.236812      1.68341      3.27953    -0.310082    -0.224250  0        1638.22      1137.68 -1.00000e+32        19.0297    999
DRWtest_LCmedium12_err3.dat.2        1002.20      1.72461    -0.185742      1.58161      2.88136    -0.285834    -0.164444  0        1024.05      836.562 -1.00000e+32        19.0346    999
DRWtest_LCmedium130_err1.dat.2        968.788      1.99822    -0.254628      1.89086      3.96432    -0.292077    -0.257925  0        3037.20      1145.64 -1.00000e+32        19.0550    999
DRWtest_LCmedium130_err2.dat.2        1104.78      1.96404    -0.241816      1.86834      3.97353    -0.320070    -0.229327  0        1594.34      1017.53 -1.00000e+32        19.0585    999
DRWtest_LCmedium130_err3.dat.2        1025.80      2.01792    -0.261898      1.92792      4.09538    -0.347245    -0.247467  0        1018.54      767.304 -1.00000e+32        19.0570    999
DRWtest_LCmedium131_err1.dat.2        1108.39      2.46710    -0.276466      2.44882      4.46988    -0.339001    -0.278358  0        3082.15      818.217 -1.00000e+32        18.9877    999
DRWtest_LCmedium131_err2.dat.2        1039.02      2.49413    -0.275809      2.44245      4.47378    -0.342703    -0.261396  0        1639.87      753.345 -1.00000e+32        18.9808    999
DRWtest_LCmedium131_err3.dat.2        972.426      2.43398    -0.256704      2.39429      4.46072    -0.341697    -0.230024  0        1042.73      597.737 -1.00000e+32        19.0119    999
DRWtest_LCmedium132_err1.dat.2        1103.37      1.90764    -0.277008      1.82614      3.83513    -0.340181    -0.291089  0        3087.50      1302.07 -1.00000e+32        18.9496    999
DRWtest_LCmedium132_err2.dat.2        971.034      1.89080    -0.256672      1.77591      3.72521    -0.332803    -0.252514  0        1662.35      1120.41 -1.00000e+32        18.9461    999
DRWtest_LCmedium132_err3.dat.2        1020.27      1.81437    -0.240577      1.68559      3.49064    -0.341560    -0.219486  0        1023.75      843.222 -1.00000e+32        18.9303    999
DRWtest_LCmedium133_err1.dat.2        1098.19      1.78673    -0.278229      1.70106      3.36490    -0.341136    -0.302940  0        3092.43      1445.74 -1.00000e+32        19.1318    999
DRWtest_LCmedium133_err2.dat.2        1005.86      1.77237    -0.281997      1.64395      3.19460    -0.364966    -0.269025  0        1662.03      1248.57 -1.00000e+32        19.1353    999
DRWtest_LCmedium133_err3.dat.2        1024.49      1.87229    -0.299401      1.76772      3.94040    -0.422462    -0.277587  0        1028.10      876.685 -1.00000e+32        19.1222    999
DRWtest_LCmedium134_err1.dat.2        926.174      2.00809    -0.264951      1.87500      3.92401    -0.292476    -0.258001  0        3059.49      1154.88 -1.00000e+32        19.0319    999
DRWtest_LCmedium134_err2.dat.2        1013.45      2.02899    -0.292194      1.94255      4.08733    -0.368556    -0.279054  0        1655.63      1056.27 -1.00000e+32        19.0306    999
DRWtest_LCmedium134_err3.dat.2        1007.32      1.90324    -0.204455      1.79194      3.82370    -0.302245    -0.185383  0        1020.04      763.168 -1.00000e+32        19.0433    999
DRWtest_LCmedium135_err1.dat.2        953.635      1.94920    -0.258513      1.83126      3.79110    -0.292090    -0.257928  0        3046.24      1188.33 -1.00000e+32        18.9073    999
DRWtest_LCmedium135_err2.dat.2        908.672      2.08198    -0.325496      2.00204      4.16738    -0.394822    -0.313259  0        1708.18      1086.06 -1.00000e+32        18.9096    999
DRWtest_LCmedium135_err3.dat.2        1099.34      2.10398    -0.330226      2.02653      4.21415    -0.430001    -0.306844  0        995.815      776.319 -1.00000e+32        18.9050    999
DRWtest_LCmedium136_err1.dat.2        912.522      1.83087    -0.268637      1.66689      2.96139    -0.294732    -0.258425  0        3069.58      1351.51 -1.00000e+32        18.9825    999
DRWtest_LCmedium136_err2.dat.2        940.846      1.74509    -0.223133      1.61401      2.71241    -0.293195    -0.213094  0        1663.41      1169.07 -1.00000e+32        18.9762    999
DRWtest_LCmedium136_err3.dat.2        947.908      1.71265    -0.219944      1.56676      2.83152    -0.322939    -0.201553  0        1052.88      887.875 -1.00000e+32        18.9942    999
DRWtest_LCmedium137_err1.dat.2        890.940      1.82662    -0.275263      1.63635      2.77287    -0.335521    -0.267507  0        3084.26      1424.71 -1.00000e+32        19.0925    999
DRWtest_LCmedium137_err2.dat.2        1071.40      1.71989    -0.252709      1.57776      2.47358    -0.329400    -0.244652  0        1615.40      1219.42 -1.00000e+32        19.0904    999
DRWtest_LCmedium137_err3.dat.2        1028.37      1.78903    -0.293477      1.64964      3.25501    -0.397431    -0.268647  0        1027.49      887.917 -1.00000e+32        19.1059    999
DRWtest_LCmedium138_err1.dat.2        892.807      2.10443    -0.275114      1.70681      3.28403    -0.332376    -0.264400  0        3080.55      1350.28 -1.00000e+32        19.0984    999
DRWtest_LCmedium138_err2.dat.2        933.853      2.07761    -0.390944      2.00136      4.17044    -0.473152    -0.374525  0        1720.89      1196.19 -1.00000e+32        19.0970    999
